Customer ID,Recency,Frequency,Monetary,customer_age_days,days_between_purchases,orders_last_30d,orders_last_90d,avg_order_value,max_order_value,min_order_value,std_order_value,product_diversity,repeat_purchase_rate,avg_basket_size,total_items_bought,is_weekend,hour,spending_increasing,Cluster
14498.0,25,9,3235.74,433,48.111111111111114,1,2,359.52666666666676,608.46,147.02,179.24812913946968,231,0.2222222222222222,190.33333333333334,1713,0.0,14,1,0
17784.0,459,1,112.86000000000001,0,0.0,0,0,112.86,112.86,112.86,0.0,19,0.17391304347826086,72.0,72,0.0,16,1,1
13997.0,428,3,382.30999999999995,31,10.333333333333334,0,0,127.43666666666667,226.01,12.75,107.53923253089233,36,0.21739130434782605,48.666666666666664,146,0.0,17,1,3
12928.0,57,10,3378.33,401,40.1,0,1,337.83299999999997,738.86,19.5,207.2053635111258,81,0.4563758389261745,211.7,2117,0.0,15,0,0
16048.0,282,4,1075.23,176,44.0,0,0,268.8075,502.80000000000007,10.08,212.0175941402034,30,0.31818181818181823,142.25,569,0.0,11,1,3
17543.0,459,1,120.04999999999998,0,0.0,0,0,120.05,120.05,120.05,0.0,13,0.0,62.0,62,0.0,12,0,1
18103.0,458,1,105.80000000000001,0,0.0,0,0,105.8,105.8,105.8,0.0,10,0.0,23.0,23,0.0,13,0,1
17440.0,66,4,323.58,392,98.0,0,1,80.895,137.16,7.0200000000000005,58.69452529836152,4,0.33333333333333337,70.5,282,0.0,12,0,3
15532.0,40,9,3395.1099999999997,417,46.333333333333336,0,2,377.2344444444444,545.34,238.35,109.08441755254405,385,0.3257443082311734,132.66666666666666,1194,0.5411558669001751,16,1,0
16072.0,197,4,4328.89,260,65.0,0,0,1082.2225,1859.64,160.39,839.5696909081857,414,0.2553956834532374,402.75,1611,0.0,16,1,2
17713.0,291,4,1198.0900000000001,166,41.5,0,0,299.52250000000004,311.72,273.95,17.45177999517529,55,0.2763157894736842,247.25,989,0.0,9,1,2
14616.0,152,5,527.78,306,61.2,0,0,105.556,237.60000000000002,10.08,92.21506211026484,3,0.4,34.0,170,0.0,9,1,3
17417.0,458,1,164.18,0,0.0,0,0,164.18,164.18,164.18,0.0,16,0.0,76.0,76,0.0,10,0,1
13502.0,184,4,677.66,273,68.25,0,0,169.41500000000002,307.9,74.56,102.15242646816242,20,0.16666666666666663,84.0,336,0.0,10,0,3
14260.0,380,3,824.28,77,25.666666666666668,0,0,274.76,538.8,15.0,261.92622778179356,50,0.019607843137254943,181.33333333333334,544,0.0,11,1,2
15352.0,458,1,114.95,0,0.0,0,0,114.95,114.95,114.95,0.0,34,0.08108108108108103,43.0,43,0.0,11,0,1
17282.0,39,5,2339.66,418,83.6,0,2,467.93199999999996,741.85,274.56,228.16047832611153,168,0.22580645161290325,470.2,2351,0.41013824884792627,11,1,2
17381.0,8,33,37988.41,449,13.606060606060606,2,8,1151.1639393939392,8141.139999999999,50.88,1609.5508359243024,50,0.68944099378882,1302.090909090909,42969,0.062111801242236024,12,0,0
16453.0,440,2,251.70999999999998,17,8.5,0,0,125.855,149.46,102.25,33.38251113981691,15,0.0,69.5,139,0.3333333333333333,13,0,1
14230.0,345,3,979.8,112,37.333333333333336,0,0,326.59999999999997,475.5,45.15,243.8799038461349,27,0.18181818181818177,82.0,246,0.0,13,1,2
14615.0,303,5,951.76,153,30.6,0,0,190.352,303.65,20.4,119.66736510009734,40,0.16666666666666663,99.0,495,0.0,14,1,3
17971.0,457,1,161.94,0,0.0,0,0,161.94,161.94,161.94,0.0,21,0.0,62.0,62,0.0,14,0,1
14180.0,0,30,5829.65,456,15.2,2,6,194.3216666666667,482.58000000000004,51.8,104.92308697272044,120,0.5698924731182795,26.466666666666665,794,0.04659498207885305,13,0,0
12424.0,72,4,3340.0299999999997,385,96.25,0,2,835.0074999999999,1466.32,294.64,556.7701932500217,78,0.15217391304347827,506.25,2025,0.0,10,1,2
12634.0,457,1,359.99999999999994,0,0.0,0,0,360.0,360.0,360.0,0.0,19,0.0,336.0,336,0.0,15,1,1
17204.0,84,9,5504.6900000000005,372,41.333333333333336,0,2,611.6322222222221,2190.94,68.9,659.4156488660582,110,0.37853107344632764,294.55555555555554,2651,0.03954802259887006,12,1,0
13065.0,282,5,1260.9100000000003,174,34.8,0,0,252.18199999999996,411.72,187.57,90.5303002866996,49,0.35526315789473684,91.0,455,0.0,16,0,2
17869.0,16,7,1036.16,440,62.857142857142854,2,2,148.02285714285713,428.64,5.55,146.69417276705138,72,0.26530612244897955,80.0,560,0.02040816326530612,17,1,3
15757.0,127,5,2487.3,329,65.8,0,0,497.46000000000004,837.62,121.85,304.5920646536938,140,0.14634146341463417,286.6,1433,0.0,10,0,2
15734.0,24,4,2263.3,432,108.0,1,1,565.825,760.8000000000001,310.65000000000003,187.5619031146784,36,0.16279069767441856,129.0,516,0.0,14,1,2
15207.0,325,3,683.9200000000001,130,43.333333333333336,0,0,227.97333333333333,408.0,20.4,195.26278225338623,19,0.20833333333333337,142.66666666666666,428,0.0,12,0,3
16679.0,275,3,793.06,180,60.0,0,0,264.35333333333335,346.41,187.15,79.74084921377083,15,0.2857142857142857,92.0,276,0.0,13,1,3
13438.0,456,1,46.5,0,0.0,0,0,46.5,46.5,46.5,0.0,1,0.0,10.0,10,0.0,18,0,1
14618.0,247,5,1000.6800000000002,209,41.8,0,0,200.13600000000002,256.83,94.17000000000002,64.65609159236273,35,0.125,106.4,532,0.05,16,1,3
15102.0,440,2,554.6700000000001,16,8.0,0,0,277.335,355.89,198.77999999999997,111.09354639221849,26,0.03703703703703709,169.5,339,0.25925925925925924,10,1,3
17996.0,289,3,469.73,166,55.333333333333336,0,0,156.57666666666665,206.82999999999998,101.35,52.915575526808105,62,0.06060606060606055,175.66666666666666,527,0.0,11,1,3
17691.0,267,4,780.0500000000001,188,47.0,0,0,195.0125,285.0,147.9,61.20507025565774,37,0.28846153846153844,93.25,373,0.0,11,1,3
16209.0,28,8,4001.06,427,53.375,1,2,500.13250000000005,1336.2,205.3,384.437620529744,49,0.20967741935483875,227.375,1819,0.0,14,0,0
16499.0,269,8,2578.34,186,23.25,0,0,322.2925,992.67,147.35,273.6367037175908,104,0.2777777777777778,170.5,1364,0.0,9,1,2
17902.0,456,1,216.4,0,0.0,0,0,216.4,216.4,216.4,0.0,24,0.0,526.0,526,0.0,12,0,1
14228.0,347,3,745.5,108,36.0,0,0,248.5,342.44,81.05,145.37528366266392,38,0.0,86.66666666666667,260,0.0,10,1,3
13794.0,456,1,126.03,0,0.0,0,0,126.03,126.03,126.03,0.0,9,0.0,63.0,63,0.0,12,1,1
16547.0,455,1,111.70999999999998,0,0.0,0,0,111.71,111.71,111.71,0.0,25,0.07407407407407407,113.0,113,0.0,13,0,1
14727.0,183,3,465.22999999999996,272,90.66666666666667,0,0,155.07666666666668,268.58,22.55,124.11327742563778,42,0.08695652173913049,154.0,462,0.0,13,1,3
13337.0,455,1,1575.26,0,0.0,0,0,1575.26,1575.26,1575.26,0.0,87,0.0,980.0,980,0.0,13,0,2
12429.0,82,7,6074.389999999999,373,53.285714285714285,0,1,867.7699999999999,2275.0,30.599999999999998,715.840801924562,106,0.2535211267605634,400.7142857142857,2805,0.0,12,0,2
18022.0,294,4,983.0500000000001,160,40.0,0,0,245.76250000000002,340.37,188.33,69.64004565143057,202,0.3355263157894737,162.75,651,0.0,13,1,2
17749.0,87,3,1026.18,368,122.66666666666667,0,1,342.06,369.01,305.51,32.82045855864906,52,0.08771929824561409,148.66666666666666,446,0.0,13,1,2
13601.0,120,3,865.02,335,111.66666666666667,0,0,288.34,373.2,207.57999999999998,82.88608809685736,114,0.17391304347826086,233.0,699,0.0,15,1,2
13745.0,71,2,777.36,383,191.5,0,1,388.68,477.32,300.04,125.35589016875113,46,0.1785714285714286,573.0,1146,0.0,17,0,2
16021.0,304,2,532.25,149,74.5,0,0,266.125,380.86,151.39,162.25979307887707,117,0.19310344827586212,148.5,297,0.23448275862068965,14,0,2
13545.0,300,2,374.64,153,76.5,0,0,187.32,250.5,124.14,89.35001287073214,54,0.052631578947368474,128.5,257,1.0,11,0,3
17790.0,29,18,2181.5699999999997,424,23.555555555555557,1,3,121.19833333333334,208.69,0.95,49.114647300085174,148,0.38075313807531386,63.77777777777778,1148,0.3054393305439331,11,1,0
14224.0,19,9,1897.9,433,48.111111111111114,1,2,210.8777777777778,368.18,54.6,106.45937133218683,189,0.20588235294117652,95.88888888888889,863,0.7815126050420168,13,1,0
17923.0,191,3,497.0,262,87.33333333333333,0,0,165.66666666666666,207.50000000000003,102.0,56.036446473106544,2,0.33333333333333337,46.666666666666664,140,0.3333333333333333,13,0,3
14581.0,453,1,295.20000000000005,0,0.0,0,0,295.2,295.2,295.2,0.0,43,0.10416666666666663,92.0,92,1.0,15,0,1
16647.0,79,4,541.9,374,93.5,0,1,135.47500000000002,183.71,86.31,40.32533157540886,28,0.1515151515151515,99.0,396,0.24242424242424243,14,0,3
16622.0,453,1,225.39999999999998,0,0.0,0,0,225.4,225.4,225.4,0.0,12,0.0,44.0,44,0.0,10,0,1
13383.0,453,1,305.28000000000003,0,0.0,0,0,305.28000000000003,305.28000000000003,305.28000000000003,0.0,1,0.0,288.0,288,0.0,11,0,1
13559.0,422,2,990.0,30,15.0,0,0,495.0,660.0,330.0,233.3452377915607,1,0.5,180.0,360,0.0,9,0,1
16625.0,184,5,1654.03,269,53.8,0,0,330.806,397.2,270.0,46.577598478238436,82,0.1717171717171717,211.4,1057,0.0,14,0,2
12897.0,114,4,514.25,339,84.75,0,0,128.5625,193.60000000000002,87.7,46.53187751423749,10,0.2857142857142857,62.25,249,0.0,11,1,3
15150.0,18,8,7256.23,434,54.25,1,3,907.02875,2024.06,223.8,703.9582779121724,441,0.05567451820128477,624.875,4999,0.0,12,0,0
18020.0,453,1,190.48000000000002,0,0.0,0,0,190.48000000000002,190.48000000000002,190.48000000000002,0.0,12,0.0,67.0,67,0.0,12,1,1
15901.0,64,4,431.97999999999996,388,97.0,0,1,107.995,203.69,26.9,73.10357059223122,69,0.10389610389610393,131.25,525,0.0,12,0,3
15016.0,82,5,630.3000000000001,370,74.0,0,1,126.05999999999999,182.44,7.95,69.48867641565782,93,0.13888888888888884,49.4,247,0.0,13,1,3
16007.0,90,5,2106.65,362,72.4,0,0,421.3299999999999,555.49,360.58,85.0776430679647,269,0.3900226757369615,366.6,1833,0.8367346938775511,13,0,2
15361.0,271,4,689.07,181,45.25,0,0,172.2675,418.92,71.4,165.7236682704073,10,0.0,93.25,373,0.0,9,1,3
15817.0,330,3,2766.4,122,40.666666666666664,0,0,922.1333333333332,1258.86,601.29,329.0726157451168,133,0.125,532.0,1596,0.0,12,1,2
12637.0,1,11,7819.910000000001,451,41.0,2,3,710.9009090909091,1408.68,4.63,475.89687301882003,272,0.5107913669064748,374.27272727272725,4117,0.0,15,1,0
13069.0,9,34,9121.71,443,13.029411764705882,2,4,268.28558823529414,733.05,1.9,197.08281202351978,550,0.4806421152030217,431.88235294117646,14684,0.31728045325779036,14,1,0
16500.0,240,4,608.05,212,53.0,0,0,152.0125,171.9,123.6,21.535798684980325,20,0.16666666666666663,66.0,264,0.0,14,1,3
15905.0,452,1,114.69,0,0.0,0,0,114.69,114.69,114.69,0.0,22,0.0,82.0,82,0.0,16,1,1
17922.0,452,1,170.39999999999998,0,0.0,0,0,170.4,170.4,170.4,0.0,8,0.0,49.0,49,0.0,16,0,1
14139.0,399,3,670.98,52,17.333333333333332,0,0,223.66,344.32,146.57999999999998,105.82858404041887,29,0.32558139534883723,179.66666666666666,539,0.0,9,1,3
16205.0,89,4,1174.98,362,90.5,0,1,293.745,514.4,105.75,174.29076558058566,108,0.15625,249.5,998,0.0,12,1,2
13297.0,294,3,2278.7699999999995,157,52.333333333333336,0,0,759.59,1316.2,306.0,512.9189510049322,58,0.09375,577.0,1731,0.0,12,1,2
17571.0,55,4,766.44,396,99.0,0,1,191.61,284.35,75.6,86.28969463383216,120,0.07692307692307687,150.25,601,0.23076923076923078,12,1,2
15816.0,451,2,144.15,0,0.0,0,0,72.07499999999999,114.44999999999999,29.7,59.927299705559896,11,0.0,27.0,54,0.0,12,0,1
13168.0,108,4,1528.7799999999997,342,85.5,0,0,382.19500000000005,632.1800000000001,131.43,248.7332453988945,119,0.26086956521739135,196.75,787,0.15527950310559005,13,0,2
15625.0,13,9,3236.3999999999996,438,48.666666666666664,1,3,359.59999999999997,695.3299999999999,20.4,196.92416040191716,106,0.3801169590643275,335.55555555555554,3020,0.23391812865497075,12,1,0
15926.0,451,1,134.44,0,0.0,0,0,134.44,134.44,134.44,0.0,7,0.0,155.0,155,0.0,15,1,1
14634.0,347,4,2124.4599999999996,104,26.0,0,0,531.115,1680.34,25.2,779.8165128413222,105,0.03669724770642202,476.5,1906,0.0,9,1,2
18042.0,451,1,116.10000000000001,0,0.0,0,0,116.1,116.1,116.1,0.0,9,0.0,36.0,36,0.0,10,0,1
15040.0,451,1,7.49,0,0.0,0,0,7.49,7.49,7.49,0.0,1,0.0,1.0,1,0.0,11,0,1
17952.0,287,4,819.6100000000001,163,40.75,0,0,204.90249999999997,327.25,110.05,111.20182413821577,85,0.1826923076923077,126.0,504,0.0,11,1,2
13567.0,337,4,1083.69,113,28.25,0,0,270.9225,415.89,84.51,160.25840204182742,180,0.11330049261083741,161.25,645,0.0,12,1,2
13586.0,450,1,131.52999999999997,0,0.0,0,0,131.53,131.53,131.53,0.0,20,0.04761904761904767,39.0,39,0.0,13,0,1
14374.0,450,1,108.0,0,0.0,0,0,108.0,108.0,108.0,0.0,7,0.0,20.0,20,0.0,14,1,1
15432.0,450,1,149.57000000000002,0,0.0,0,0,149.57,149.57,149.57,0.0,6,0.0,27.0,27,0.0,14,0,1
14375.0,94,3,1132.99,355,118.33333333333333,0,0,377.66333333333336,530.31,257.68,139.21906921587043,176,0.18518518518518523,219.66666666666666,659,0.0,14,0,2
14619.0,155,2,1291.24,295,147.5,0,0,645.62,896.8000000000001,394.44,355.22216259687406,58,0.033333333333333326,297.0,594,0.0,14,0,2
17401.0,450,1,114.84999999999998,0,0.0,0,0,114.85,114.85,114.85,0.0,11,0.08333333333333337,34.0,34,0.0,16,0,1
13112.0,450,1,20.6,0,0.0,0,0,20.6,20.6,20.6,0.0,2,0.0,11.0,11,0.0,17,0,1
16492.0,450,1,385.5599999999999,0,0.0,0,0,385.56,385.56,385.56,0.0,23,0.0,235.0,235,0.0,8,0,1
13919.0,31,3,1099.0200000000002,419,139.66666666666666,0,1,366.34,581.27,195.15,196.74108442315753,58,0.06451612903225812,330.6666666666667,992,0.0,9,0,2
16134.0,268,4,1810.78,181,45.25,0,0,452.69499999999994,906.67,268.05,304.8698635483671,71,0.2680412371134021,356.0,1424,0.0,9,0,2
17098.0,291,3,591.0699999999999,159,53.0,0,0,197.02333333333334,299.47,143.7,88.74626546133271,10,0.4444444444444444,41.666666666666664,125,0.0,10,1,3
12746.0,450,1,254.54999999999998,0,0.0,0,0,254.55,254.55,254.55,0.0,17,0.0,97.0,97,0.0,10,1,1
17692.0,36,12,2960.4400000000005,413,34.416666666666664,0,1,246.7033333333333,355.51,19.8,111.37891381416969,89,0.44720496894409933,190.83333333333334,2290,0.11180124223602485,13,1,0
16515.0,1,9,2839.52,448,49.77777777777778,1,2,315.50222222222214,704.59,110.5,169.0364512300363,176,0.21076233183856508,162.55555555555554,1463,0.0,11,0,0
13608.0,450,1,236.2,0,0.0,0,0,236.2,236.2,236.2,0.0,31,0.13888888888888884,113.0,113,0.0,12,1,1
14508.0,285,3,598.52,164,54.666666666666664,0,0,199.50666666666666,289.91,139.88,79.60937528541054,100,0.23664122137404575,76.0,228,0.4351145038167939,13,1,3
16925.0,449,1,125.65,0,0.0,0,0,125.65,125.65,125.65,0.0,18,0.0,123.0,123,0.0,15,0,1
17953.0,449,1,150.32,0,0.0,0,0,150.32,150.32,150.32,0.0,19,0.050000000000000044,74.0,74,0.0,15,0,1
15718.0,449,1,293.79,0,0.0,0,0,293.79,293.79,293.79,0.0,18,0.0,95.0,95,0.0,16,0,1
17341.0,66,5,1889.83,383,76.6,0,2,377.966,1027.2,14.5,413.62578459278865,200,0.5085995085995085,233.8,1169,0.0,12,0,2
13277.0,25,5,390.79999999999995,423,84.6,1,2,78.16,146.6,6.9,54.00234254178238,9,0.5263157894736843,58.4,292,0.0,14,1,3
16155.0,291,5,796.9,158,31.6,0,0,159.38,228.6,31.1,76.33892847034205,45,0.0625,99.0,495,0.22916666666666666,11,1,3
14919.0,448,1,359.34999999999997,0,0.0,0,0,359.35,359.35,359.35,0.0,13,0.0,129.0,129,0.0,13,0,1
12412.0,47,5,2098.79,401,80.2,0,2,419.758,634.88,175.26,169.06033307668596,73,0.3113207547169812,351.6,1758,0.0,13,0,2
14840.0,177,2,362.71,271,135.5,0,0,181.35500000000002,299.86,62.85,167.59137820902365,20,0.09090909090909094,89.5,179,0.0,15,0,3
16486.0,447,1,134.36,0,0.0,0,0,134.36,134.36,134.36,0.0,7,0.0,24.0,24,1.0,12,0,1
18128.0,446,1,420.04,0,0.0,0,0,420.04,420.04,420.04,0.0,42,0.06666666666666665,221.0,221,1.0,13,1,1
15247.0,31,3,976.06,414,138.0,0,1,325.3533333333333,356.0,308.5,26.58485533782972,13,0.23529411764705888,171.33333333333334,514,0.4117647058823529,14,1,3
16739.0,86,2,786.43,359,179.5,0,1,393.21500000000003,463.43,323.0,99.29900528202687,33,0.13157894736842102,195.5,391,0.0,9,1,2
15786.0,23,3,6743.46,422,140.66666666666666,1,1,2247.82,3160.84,1786.71,790.7118946240786,267,0.2684931506849315,1642.3333333333333,4927,0.0,13,1,0
12469.0,432,2,3070.54,14,7.0,0,0,1535.27,1956.84,1113.7,596.1900114896256,76,0.0,1276.0,2552,0.0,12,0,2
14338.0,70,3,928.0999999999999,375,125.0,0,1,309.3666666666667,579.97,8.25,287.0787996932782,43,0.14,207.33333333333334,622,0.0,13,0,2
13707.0,176,5,3365.8599999999997,269,53.8,0,0,673.1719999999999,1299.85,223.0,394.858393186722,142,0.08387096774193548,442.0,2210,0.0,10,0,2
16815.0,363,2,410.9700000000001,82,41.0,0,0,205.485,233.12,177.85,39.08179179618049,66,0.10810810810810811,119.0,238,0.4594594594594595,12,0,3
16062.0,43,7,2487.97,402,57.42857142857143,0,1,355.4242857142857,856.0600000000001,16.35,271.13712950320564,122,0.2781065088757396,269.2857142857143,1885,0.0,11,1,0
16315.0,240,2,402.71,205,102.5,0,0,201.35500000000002,226.37,176.34,35.37655226276297,21,0.08695652173913049,71.5,143,0.0,11,0,3
16503.0,16,11,3614.34,429,39.0,1,1,328.5763636363636,488.09,251.6,64.22391910693823,161,0.244131455399061,139.54545454545453,1535,0.0,15,1,0
17192.0,445,1,77.83,0,0.0,0,0,77.83,77.83,77.83,0.0,20,0.04761904761904767,46.0,46,0.0,16,0,1
15081.0,117,9,1708.9700000000003,327,36.333333333333336,0,0,189.88555555555556,304.2,82.25,73.23459140172612,65,0.30107526881720426,81.0,729,0.0967741935483871,10,0,2
12774.0,445,1,83.7,0,0.0,0,0,83.7,83.7,83.7,0.0,5,0.0,52.0,52,0.0,10,0,1
16227.0,134,3,1027.22,310,103.33333333333333,0,0,342.4066666666667,392.8,314.22,43.74421256958838,28,0.17647058823529416,145.33333333333334,436,0.0,14,1,2
12724.0,82,5,1404.4700000000003,361,72.2,0,1,280.894,517.4,107.46000000000001,168.8474707539322,71,0.202247191011236,220.6,1103,0.25842696629213485,13,1,2
16894.0,411,3,1324.0600000000002,33,11.0,0,0,441.3533333333334,1272.16,17.0,719.5553422311125,186,0.02617801047120416,169.0,507,0.005235602094240838,14,1,2
15809.0,93,6,1157.88,351,58.5,0,0,192.98000000000002,589.12,15.9,205.33924563998963,45,0.09999999999999998,108.33333333333333,650,0.0,13,0,3
14874.0,444,1,116.18,0,0.0,0,0,116.18,116.18,116.18,0.0,6,0.0,148.0,148,0.0,14,1,1
14793.0,444,1,396.91,0,0.0,0,0,396.91,396.91,396.91,0.0,25,0.0,270.0,270,0.0,16,0,1
16680.0,437,2,637.75,6,3.0,0,0,318.875,540.25,97.5,313.0715273703439,16,0.1578947368421053,141.5,283,0.0,9,0,1
17422.0,2,10,3314.3599999999997,441,44.1,1,3,331.43600000000004,402.79,292.82,44.24215817520661,137,0.2751322751322751,303.4,3034,0.1693121693121693,10,0,0
12792.0,166,2,715.0099999999999,278,139.0,0,0,357.505,370.47,344.53999999999996,18.335278836167223,38,0.15555555555555556,195.0,390,0.0,11,0,2
17380.0,343,3,645.0,100,33.333333333333336,0,0,215.0,343.2,123.6,114.33162292209448,5,0.5,84.0,252,0.0,11,0,3
14725.0,304,3,591.2800000000001,140,46.666666666666664,0,0,197.09333333333333,330.35,50.2,140.57195535857545,40,0.23076923076923073,239.66666666666666,719,0.0,11,1,3
17310.0,296,2,1025.1,147,73.5,0,0,512.55,765.0,260.09999999999997,357.0182138210879,1,0.5,201.0,402,0.0,11,0,3
13942.0,444,1,320.0,0,0.0,0,0,320.0,320.0,320.0,0.0,1,0.0,1000.0,1000,0.0,12,0,1
12379.0,79,3,1107.82,364,121.33333333333333,0,1,369.2733333333333,414.84,322.48,46.19221723768335,49,0.15517241379310343,203.66666666666666,611,0.0,14,1,2
16825.0,95,4,1370.4099999999999,348,87.0,0,0,342.6025,363.3,318.7,18.905449611157106,35,0.25531914893617025,272.25,1089,0.0,9,0,2
16180.0,9,13,16249.869999999999,434,33.38461538461539,1,4,1249.99,2317.0,383.85,620.0758420279464,171,0.47706422018348627,754.8461538461538,9813,0.07339449541284404,11,1,0
14509.0,443,1,110.95,0,0.0,0,0,110.95,110.95,110.95,0.0,25,0.0,38.0,38,0.0,13,0,1
15248.0,320,3,1893.93,122,40.666666666666664,0,0,631.3100000000001,1222.91,203.55,529.0617748429762,103,0.028301886792452824,355.0,1065,0.0660377358490566,14,1,2
15991.0,443,1,150.55,0,0.0,0,0,150.55,150.55,150.55,0.0,6,0.0,41.0,41,0.0,15,0,1
17304.0,443,1,111.50000000000001,0,0.0,0,0,111.5,111.5,111.5,0.0,5,0.0,73.0,73,0.0,16,0,1
15913.0,443,1,6.300000000000001,0,0.0,0,0,6.300000000000001,6.300000000000001,6.300000000000001,0.0,1,0.0,3.0,3,0.0,16,0,1
17686.0,30,7,7146.700000000001,413,59.0,0,1,1020.9571428571429,1592.61,12.64,600.2783589500871,255,0.3070652173913043,437.85714285714283,3065,0.0,11,1,0
12705.0,67,9,8660.330000000002,375,41.666666666666664,0,1,962.2588888888889,1544.87,212.75,432.01571321088664,282,0.3948497854077253,640.8888888888889,5768,0.19098712446351931,9,1,0
14566.0,20,4,4092.0,423,105.75,1,1,1023.0,1432.0,495.0,434.34164740059947,9,0.4375,600.0,2400,0.25,10,1,2
16683.0,443,1,320.25,0,0.0,0,0,320.25,320.25,320.25,0.0,18,0.0,190.0,190,0.0,10,0,1
15043.0,372,5,2321.8,69,13.8,0,0,464.36,568.5,310.84,105.39248455179336,38,0.20833333333333337,143.8,719,0.0,15,1,2
12741.0,442,1,236.07000000000008,0,0.0,0,0,236.07,236.07,236.07,0.0,15,0.0,213.0,213,0.0,16,0,1
17099.0,442,1,582.17,0,0.0,0,0,582.17,582.17,582.17,0.0,40,0.0,317.0,317,0.0,16,1,1
15629.0,359,4,2240.9000000000005,82,20.5,0,0,560.225,1176.2,22.799999999999997,474.8227530001766,39,0.49350649350649356,379.5,1518,0.0,11,0,2
14326.0,151,3,940.98,290,96.66666666666667,0,0,313.66,449.68,183.85,133.02375840427905,54,0.052631578947368474,190.66666666666666,572,0.0,13,1,2
16961.0,25,3,794.5600000000001,415,138.33333333333334,1,1,264.8533333333333,398.34,162.05,121.09641296641834,52,0.0,160.66666666666666,482,0.0,16,1,3
15824.0,362,2,890.9399999999999,78,39.0,0,0,445.47,496.14,394.8,71.65820120544471,24,0.07692307692307687,239.0,478,0.6153846153846154,13,0,2
16539.0,129,9,3396.8100000000004,312,34.666666666666664,0,0,377.42333333333335,884.6999999999999,181.6,200.71086766789682,81,0.4413793103448276,139.88888888888889,1259,0.16551724137931034,15,1,2
15779.0,372,2,124.08000000000001,69,34.5,0,0,62.04,67.38,56.7,7.551900423072322,8,0.0,10.0,20,0.0,15,0,3
14058.0,372,2,469.19000000000005,67,33.5,0,0,234.59500000000003,321.23,147.96,122.5203919761931,23,0.04166666666666663,105.5,211,0.7916666666666666,11,1,3
13861.0,338,2,273.26,101,50.5,0,0,136.63,144.82999999999998,128.43,11.596551211459364,21,0.0,112.5,225,0.47619047619047616,14,1,3
14199.0,127,4,1091.7,312,78.0,0,0,272.92499999999995,583.65,102.0,213.0404363025949,15,0.16666666666666663,63.5,254,0.2777777777777778,8,0,3
17194.0,270,2,776.6600000000001,169,84.5,0,0,388.33,549.88,226.78,228.4662010013735,56,0.01754385964912286,206.5,413,0.5614035087719298,13,0,2
16529.0,99,4,2012.0,340,85.0,0,0,503.0,730.53,394.5,153.73467598430744,87,0.32558139534883723,187.75,751,0.14728682170542637,12,1,2
15264.0,439,1,454.66,0,0.0,0,0,454.66,454.66,454.66,0.0,32,0.0,178.0,178,1.0,13,1,1
17812.0,277,4,651.28,162,40.5,0,0,162.82,435.09999999999997,56.650000000000006,182.7027456462181,79,0.368,101.5,406,0.208,15,1,3
16733.0,439,1,259.68000000000006,0,0.0,0,0,259.68,259.68,259.68,0.0,12,0.0,112.0,112,0.0,10,0,1
17437.0,439,1,373.16999999999996,0,0.0,0,0,373.17,373.17,373.17,0.0,52,0.018867924528301883,284.0,284,0.0,11,0,1
16012.0,38,4,2706.62,401,100.25,0,2,676.655,975.33,365.05,258.5106246043542,176,0.11557788944723613,379.5,1518,0.0,13,1,2
13129.0,361,2,233.25,77,38.5,0,0,116.625,124.5,108.75,11.136931803688123,10,0.09090909090909094,148.0,296,0.0,13,0,3
17578.0,127,7,1047.3300000000002,311,44.42857142857143,0,0,149.6185714285714,321.71,17.1,108.06449546892068,57,0.12307692307692308,75.57142857142857,529,0.27692307692307694,13,1,3
13123.0,382,2,506.75,56,28.0,0,0,253.375,355.44,151.31,144.34170724360993,36,0.19999999999999996,134.0,268,0.0,12,0,3
12451.0,127,5,8942.18,311,62.2,0,0,1788.4360000000001,2919.5099999999998,93.78,1095.6717395187302,259,0.2642045454545454,1377.8,6889,0.0,12,1,2
12784.0,438,1,1034.3300000000002,0,0.0,0,0,1034.33,1034.33,1034.33,0.0,71,0.0,575.0,575,0.0,13,0,2
17326.0,317,2,321.94999999999993,121,60.5,0,0,160.975,172.6,149.35,16.44023266258723,82,0.0786516853932584,70.0,140,0.0,14,1,3
12485.0,438,1,708.1000000000001,0,0.0,0,0,708.1,708.1,708.1,0.0,34,0.0,414.0,414,0.0,15,0,1
14020.0,385,2,606.2099999999999,52,26.0,0,0,303.105,304.68,301.53,2.227386360737649,29,0.12121212121212122,103.5,207,0.0,15,1,3
13859.0,235,2,515.86,203,101.5,0,0,257.93,314.7,201.16,80.2849039359206,34,0.05555555555555558,83.5,167,0.0,16,0,3
12527.0,204,4,653.7200000000001,234,58.5,0,0,163.43,301.8,85.0,96.28321210539941,23,0.1785714285714286,128.0,512,0.0,15,0,3
12799.0,438,1,219.35000000000002,0,0.0,0,0,219.35,219.35,219.35,0.0,15,0.0,137.0,137,0.0,15,1,1
13023.0,39,2,942.53,398,199.0,0,1,471.265,651.13,291.40000000000003,254.36752239623672,53,0.01851851851851849,224.5,449,0.0,9,0,2
13299.0,177,3,1218.7000000000003,260,86.66666666666667,0,0,406.23333333333335,725.02,142.5,295.1364764534085,56,0.09677419354838712,138.66666666666666,416,0.0,10,1,2
14774.0,438,1,241.45,0,0.0,0,0,241.45,241.45,241.45,0.0,13,0.0,99.0,99,0.0,12,1,1
